"cleanedTweets","tweet","timestamp","Date","score","sentiment"
"red silicone strap with a tang closure and textured round metal dial captures the cool amp dynamic character","Red silicone strap with a tang closure and textured Round metal dial, #Pilota captures the cool &amp; dynamic character… https://t.co/V3f7uLuhwn",2017-08-28 07:54:46,2017-08-28,2,"positive"
"friends announcing their wedding dates like myntra declares sale 🤣","Friends announcing their wedding dates like Myntra declares SALE!! 🤣 #AnotherOneBitesTheDust",2017-08-28 07:50:10,2017-08-28,1,"positive"
"get new available at get up to klippd cashback frm","Get new #fashion #styles available at @myntra + Get up to 4.5% Klippd Cashback frm https://t.co/H0vjaATWsA… https://t.co/LN2VPmkcNP",2017-08-28 07:45:17,2017-08-28,2,"positive"
"rs myntra has not credited back to my account why all other shopping sites refund with delivery charges","@MyntraSupport Rs 149 myntra has not credited back to my account why ?? all other shopping sites refund with delivery charges ...",2017-08-28 07:44:57,2017-08-28,1,"positive"
"amazon flipkart paytm myntra etc all in single app site valley app

earn paytm cash thr referandearn","Amazon Flipkart, Paytm, Myntra, etc - All in single app - Site Valley App

Earn Paytm Cash thr ReferAndEarn -… https://t.co/59ZvDTLD6I",2017-08-28 07:38:04,2017-08-28,0,"neutral"
"myntra online shopping app apk","Myntra Online Shopping App 3.16.0 (40110178) apk https://t.co/bTSdabWiBB",2017-08-28 07:35:15,2017-08-28,0,"neutral"
"days return created till now no action taken from myntra what to do plz guide","@MyntraSupport 4days return created. Till now no action taken from myntra. What to do, plz guide.",2017-08-28 07:24:04,2017-08-28,0,"neutral"
"add a fresh spin to your casual wardrobe","Add a fresh spin to your casual wardrobe. https://t.co/vRloXhe2hm https://t.co/Exq9HoYo4r",2017-08-28 07:20:03,2017-08-28,1,"positive"
"myntra co founder mukesh bansal s health and lt b gt fitness lt b gt platform","#fitness Myntra co-founder Mukesh Bansal's health and &lt;b&gt;fitness&lt;/b&gt; platform https://t.co/CxYGgjq0E5… https://t.co/q35PeKxPl6",2017-08-28 07:17:06,2017-08-28,0,"neutral"
"one of my order not delivered but updated as delivered whats this about","@myntra @MyntraSupport one of my order not delivered. But updated as delivered! Whats this about",2017-08-28 07:15:08,2017-08-28,0,"neutral"
"wanted to grab something do join this sale neo","#MyntraSaleFinale #MyntraSaleFinale  @myntra wanted to grab something do. join this sale.neo",2017-08-28 06:59:37,2017-08-28,0,"neutral"
"woodland men brown leather sandals is now on sale for rs","@patrick_in198 - Woodland Men Brown Leather Sandals is now on sale for Rs.1,621.00 - https://t.co/SAyxN4r67s #Myntra #India",2017-08-28 06:38:07,2017-08-28,0,"neutral"
"product has been collected by myntra delivery person days back still no update online myntra n","@MyntraSupport Product has been collected by Myntra delivery person 5 days back.. Still no update online.. Myntra n… https://t.co/aoGf6zn4qU",2017-08-28 06:37:21,2017-08-28,0,"neutral"
"why you are any special for them","@SubhankarBan @myntra @MyntraSupport Why you are any special for them?",2017-08-28 06:34:22,2017-08-28,0,"neutral"
"planning to enter indian market","@Abercrombie  planning to enter Indian market https://t.co/pNHhDOuv5B @myntra @BCBGMAXAZRIA @zara",2017-08-28 06:30:03,2017-08-28,0,"neutral"
"major goof up by 
model wears a fan jersey with shorts","Major goof up by @myntra 
Model wears a @ManUtd fan jersey with @FCBayern shorts. 😓 https://t.co/dAtjD1ZZ4R",2017-08-28 06:24:45,2017-08-28,-1,"negative"
"make a stylish entrance with 
shop this gorgeous nude jumpsuit at inr here","Make a stylish entrance with #AllAboutYou
Shop this gorgeous nude jumpsuit at INR 799 here: https://t.co/O6mriiX8zB https://t.co/vbllnE3Sz5",2017-08-28 06:14:00,2017-08-28,2,"positive"
"myntra jackpot buy tops below rs","Myntra Jackpot Buy Tops Below Rs.1099 ----- https://t.co/o4nhPm2Jh9 https://t.co/oh1WMPGQeS",2017-08-28 06:00:06,2017-08-28,1,"positive"
"health platform raises mn in fresh funding from existing investors myntra co","Health Platform #CureFit Raises $25 Mn In Fresh Funding From Existing Investors: Myntra co… https://t.co/S6zmrnBRkI",2017-08-28 05:59:15,2017-08-28,1,"positive"
"now don t miss to shop from the myntra sale awesome discounts amp offers on last day","Now don't miss to shop from the myntra sale. Awesome discounts &amp; offers on last day #MyntraSaleFinale https://t.co/ALq7EBh326",2017-08-28 05:46:45,2017-08-28,0,"neutral"
"rt flipkart buys online fashion retailer myntra","RT Flipkart buys online fashion retailer Myntra …",2017-08-28 05:45:21,2017-08-28,0,"neutral"
"cofounder s raises us m from","@Myntra cofounder's @mukeshbansal06 @BeCureFit raises US$25M from @AccelIndiaVC @Kalaari @IDGVC_India… https://t.co/kDJZlHCWgf",2017-08-28 05:34:07,2017-08-28,0,"neutral"
"pull off calmness and confidence with this off white a line top 
get yours at","Pull off calmness and confidence with this off white A-line top. 
Get yours at https://t.co/dIzpVVqokH

#Offwhite… https://t.co/puISDlVppt",2017-08-28 05:30:01,2017-08-28,3,"positive"
"i request you check your dm i send every details but your company don t reply this is not the first","@MyntraSupport I request you check your DM I send every details but your company don't reply this is not the first… https://t.co/Ozrq3lemAA",2017-08-28 05:29:39,2017-08-27,0,"neutral"
"online shopping for kids is so much fun with myntra","Online shopping for kids, is so much fun with Myntra https://t.co/ltQNr4l1ST @myntra",2017-08-28 05:17:57,2017-08-27,1,"positive"
"is my new favourite athleisure footwear brand cool designs good comfort amp bang for every buck","@hrxbrand is my new favourite athleisure footwear brand - cool designs, good comfort &amp; bang for every buck. @myntra https://t.co/PgW2xbvbCU",2017-08-28 05:14:41,2017-08-27,3,"positive"
"end of season sale 
visit at myntra amp get off for new outfits and accessories","End Of Season Sale !!! 
Visit at Myntra &amp; Get 40% Off for New outfits and accessories!!
#Myntra #Outfits #Sale… https://t.co/XiwQwAB0YF",2017-08-28 05:13:00,2017-08-27,0,"neutral"
"please check this screen shot why this delivery attempt was failed","@myntra please check this screen shot. why this delivery attempt was failed????????????? https://t.co/2F6VHf0WJx",2017-08-28 04:55:58,2017-08-27,-1,"negative"
"upto off on bluedio wireless headphones myntra","Upto 70% Off on Bluedio Wireless Headphones - Myntra https://t.co/4nxI45cSbD",2017-08-28 04:52:06,2017-08-27,0,"neutral"
"very pathetic service of customer support","@myntra very pathetic service of customer support",2017-08-28 04:51:50,2017-08-27,0,"neutral"
"latest beautiful kurti kurta suits designs now available at myntra","Latest beautiful Kurti || kurta suits designs now available at Myntra 2017: https://t.co/f7VksnjoUx via @YouTube",2017-08-28 04:39:01,2017-08-27,2,"positive"
"can you tell me the status of refunds for return id and","@MyntraSupport @myntra  can you tell me the status of refunds for return id 204078445 and 204078439 ?",2017-08-28 04:23:42,2017-08-27,0,"neutral"
"very pathetic service provided against order no","@myntra very pathetic service provided against order no 1055133-8143439-9710601",2017-08-28 04:12:35,2017-08-27,-1,"negative"
"myntra is in discussion with them but still no confirmation yet if yes the brand will be launched by","@punitgoenka Myntra is in discussion with them but still no confirmation yet! If yes, the brand will be launched by… https://t.co/KcFFSjUap3",2017-08-28 04:07:11,2017-08-27,0,"neutral"
"ok but please call me on between am to after wards you can mail me i will revert yo","@MyntraSupport Ok but please call me on 9086524124 between 9am to 1:30 after wards you can mail me I will revert yo… https://t.co/MY4lbq5tQe",2017-08-28 03:41:47,2017-08-27,-1,"negative"
"why hven t i gt any mail msg fr the return req really pathetic return n exchnge policies swear nvr to use it again","@MyntraSupport why hven't I gt any mail/msg fr the return req. Really pathetic return n exchnge policies @myntra. Swear nvr to use it again.",2017-08-28 03:29:42,2017-08-27,-1,"negative"
"buy tcl k uhd android tv and get rs cashback as amazon pay balance amazon","Buy TCL 4K UHD Android TV and Get Rs.5000 Cashback as Amazon Pay Balance - Amazon - https://t.co/UTKKB3ljBl TCL 4... https://t.co/Q7N15rgStt",2017-08-28 02:48:49,2017-08-27,1,"positive"
"ranju n indian body transformation videos check it out hulk clothing haul ever myntra jabong pantaloons","Ranju N Indian Body Transformation Videos Check It Out hulk  CLOTHING haul | 4ever 21, Myntra, Jabong, Pantaloons -… https://t.co/e5nvDU5IRz",2017-08-28 02:24:06,2017-08-27,0,"neutral"
"new look","New look...#pujaspecial #myntra #wrogon #leecooper https://t.co/OVA31reXyM",2017-08-28 02:12:12,2017-08-27,0,"neutral"
"myntra myntra is planning a facelift with private beauty labels","Myntra: Myntra is planning a facelift with private beauty labels https://t.co/HWjvN93pQW https://t.co/Gj8HsbRtzI",2017-08-28 01:24:11,2017-08-27,1,"positive"
"daily new jobs worldwide","Daily New Jobs Worldwide-https://t.co/QutJTlneq6 https://t.co/Nn4NZHjoYC
 Location : Bangalore KA IN… https://t.co/fnOPn4TVLV",2017-08-28 00:06:43,2017-08-27,0,"neutral"
"how much time you will take to share the update of this case","@MyntraSupport How much time you will take to share the update of this case @myntra @MyntraSupport @ANarayanan24",2017-08-27 21:06:21,2017-08-27,0,"neutral"
"myntra sale upto off on myntra products","Myntra Sale - Upto 50% Off on Myntra Products ----- https://t.co/FpRYVFMhy3 https://t.co/a9qGC21xbZ",2017-08-27 21:00:05,2017-08-27,0,"neutral"
"i am the wrong person to ask bro never understood non performance marketing","@ranjan3118 @myntra @Cristiano @aseemkhare I am the wrong person to ask bro. Never understood non performance marketing :)",2017-08-27 20:07:27,2017-08-27,-1,"negative"
"need some inputs d","@myntra @Cristiano @aseemkhare @abhiroopm need some inputs :D",2017-08-27 19:15:22,2017-08-27,0,"neutral"
"wondering how much would have paid to have on board 🧐🧐
also how do you anticipate roi while making such move","Wondering how much would have @myntra paid to have @Cristiano on board. 🧐🧐
Also how do you anticipate ROI while making such move ?",2017-08-27 19:10:05,2017-08-27,0,"neutral"
"delivery is worst employ a good manager and better customer care teach some business lesson from","#myntra delivery is worst. Employ a good manager and better customer care. Teach some business lesson from #wolfofwallst",2017-08-27 18:59:01,2017-08-27,1,"positive"
"sent pakage aftr a mnth nd didnt delivr is even bettr dan","@myntra @amazon @ajio @mytra sent pakage aftr a mnth nd didnt delivr. #HenryandSmith #ajio is even bettr dan… https://t.co/Hn9kV79xZS",2017-08-27 18:50:49,2017-08-27,0,"neutral"
"service is pathetic really disappointed by product i doubt on its originality","#MyntraSaleFinale @myntra service is pathetic, really disappointed by product. I doubt on its originality.",2017-08-27 18:43:29,2017-08-27,-2,"negative"
"delivery guy behved rudly nd canclld my order nw de suggest to reorder delivers even delivers bt ka ठसक है","@myntra delivery guy behved rudly nd canclld my order. Nw de suggest to reorder. @amazon delivers, even @ajio delivers. Bt @myntra ka ठसक है",2017-08-27 18:35:52,2017-08-27,0,"neutral"
"what the hell is this have some shame bought you and whose jurisdiction it comes","@JabongIndia what the hell is this? Have some shame.  @myntra  bought you and whose jurisdiction it comes.… https://t.co/h8wMlaKH41",2017-08-27 18:35:16,2017-08-27,-2,"negative"
"couldn t use myntra gift cards directly","@MyntraSupport couldn't use Myntra gift cards directly https://t.co/2XXeiYI4iJ",2017-08-27 18:08:21,2017-08-27,0,"neutral"
"tag jaitly n finance ministry n ask them why myntra charging when the rate is being revised to","@imRT_ Tag Jaitly n finance ministry n ask them why Myntra charging 28% when the rate  is being  revised to 18% .",2017-08-27 18:03:37,2017-08-27,0,"neutral"
"hurry up final sale of today","#MyntraSaleFinale
Hurry up final sale of @myntra today https://t.co/qNkrXofViW",2017-08-27 18:02:53,2017-08-27,0,"neutral"
"it was available on myntra a while but not anymore","@aditya_reds @adwaidh_TNIE @nikefootballin It was available on myntra a while but not anymore.",2017-08-27 18:01:52,2017-08-27,1,"positive"
"get off on all the leading brands only at","Get 40-70% off on all the leading brands only at @myntra 
#MyntraSaleFinale https://t.co/cmbDjwmoRT",2017-08-27 17:35:10,2017-08-27,1,"positive"
"save big on sports wear amp equipments exclusively on myntra it s a final hour","Save big on sports wear &amp; equipments exclusively on Myntra, it's a final hour!
#MyntraSaleFinale",2017-08-27 17:34:04,2017-08-27,0,"neutral"
"offered for extra off but getting only off why misleading","@myntra offered for extra 20% off but getting only 10% off why Misleading?? https://t.co/3H5m53jjC7",2017-08-27 17:33:00,2017-08-27,-1,"negative"
"abhi nahi to kabhi nahi 
raining discounts at the leading brands only at myntra","Abhi Nahi to Kabhi Nahi!
Raining discounts at the leading brands only at Myntra
#MyntraSaleFinale",2017-08-27 17:32:53,2017-08-27,1,"positive"
